NAME,DATE,REVIEW_BODY,PROFILE_PIC,RATINGS_ID
Elene Mikaberidze,November 2008, NO INDOOR PLUMBING!! But seriously tell all your friends! I want my money back. My partner and I always wanted to visit. I came here for my honemoon. And I would do it again! The torcher chamber was a bit too much. It was quite a drive from the airport. The owner wouldn't let me bring my pet bear. We had so much fun!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,52
Nick Mendini,February 2017, The place smelled very bad!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,53
Mukhtar Bahadory,January 2010, I want my money back. NO INDOOR PLUMBING!! BEST TRIP EVER! Very much worth it. My partner and I always wanted to visit. It was quite a drive from the airport. This place is awesome! And I would do it again! The owner wouldn't let me bring my pet bear. But seriously tell all your friends! I do not regret anything! Why didn't I find this place sooner? I wish I could have stayed longer. The place smelled very bad! The owner has the best style. The town was very cute. But the owner was cool. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,53
Dylan Ring,July 2010, The view form the back porch was to die for. BEST TRIP EVER! The owner wouldn't let me bring my pet bear. We had so much fun! And I would do it again! It was quite a drive from the airport. I do not regret anything! The place smelled very bad! The owner has the best style. But the owner was cool. But seriously tell all your friends! I want my money back. The torcher chamber was a bit too much. Why didn't I find this place sooner? You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,53
Joe Buono,April 2016, It was quite a drive from the airport. This place is awesome! The owner has the best style. BE WARNED! The place smelled very bad! And I would do it again! I do not regret anything! BEST TRIP EVER! The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,53
Jeremy England,August 2012, My partner and I always wanted to visit. Very much worth it. But the owner was cool. You can tell the owner really likes bears. The owner wouldn't let me bring my pet bear. BE WARNED! I do not regret anything! The owner has the best style. And I would do it again! I came here for my honemoon. This place is awesome! We had so much fun! The place smelled very bad! The view form the back porch was to die for. I wish I could have stayed longer. Why didn't I find this place sooner? I want my money back. The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,53
Tre' Moore,December 2008, This place is awesome! The owner wouldn't let me bring my pet bear. We had so much fun! I want my money back. It was quite a drive from the airport. Why didn't I find this place sooner? I came here for my honemoon. The owner has the best style. I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,53
Genaro Salinas,June 2013, But the owner was cool. I do not regret anything! You can tell the owner really likes bears. Why didn't I find this place sooner? BE WARNED! But seriously tell all your friends! I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,53
Ben Rasmussen,February 2012, You can tell the owner really likes bears. BE WARNED! Very much worth it. Why didn't I find this place sooner? The owner has the best style. I came here for my honemoon. The owner wouldn't let me bring my pet bear. We had so much fun! I do not regret anything! It was quite a drive from the airport. My partner and I always wanted to visit. NO INDOOR PLUMBING!! The place smelled very bad! I wish I could have stayed longer. But seriously tell all your friends! The view form the back porch was to die for. I want my money back. The torcher chamber was a bit too much. But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,53
Matthew Morgan,November 2017, You can tell the owner really likes bears. Very much worth it. And I would do it again! I do not regret anything! I wish I could have stayed longer. The view form the back porch was to die for. This place is awesome! Why didn't I find this place sooner? It was quite a drive from the airport. NO INDOOR PLUMBING!! I came here for my honemoon. The owner has the best style. BEST TRIP EVER! We had so much fun! But seriously tell all your friends! My partner and I always wanted to visit. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,53
Seth Lassen,February 2010, But seriously tell all your friends! The torcher chamber was a bit too much. You can tell the owner really likes bears. I came here for my honemoon. BE WARNED! The owner wouldn't let me bring my pet bear. Very much worth it. We had so much fun! Why didn't I find this place sooner? My partner and I always wanted to visit. The place smelled very bad! I wish I could have stayed longer. The view form the back porch was to die for. The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,53
Alex Sandoval,December 2010, BE WARNED! But the owner was cool. And I would do it again! The town was very cute. The owner has the best style. NO INDOOR PLUMBING!! I came here for my honemoon. BEST TRIP EVER! This place is awesome! The torcher chamber was a bit too much. You can tell the owner really likes bears. The place smelled very bad!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,53
Elene Mikaberidze,December 2018, The view form the back porch was to die for. Very much worth it. We had so much fun! You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,53
Frans Larson,November 2013, My partner and I always wanted to visit. But the owner was cool. The view form the back porch was to die for. The owner wouldn't let me bring my pet bear. BEST TRIP EVER! The owner has the best style. The place smelled very bad! I want my money back. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,53
Mukhtar Bahadory,February 2015, The torcher chamber was a bit too much. And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,54
Alex Sandoval,July 2019, This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,54
Giovani Maccagno,January 2015, The place smelled very bad! And I would do it again! I do not regret anything! This place is awesome! The town was very cute. Very much worth it. But the owner was cool. The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,54
Alysa Shin,September 2011, It was quite a drive from the airport. The torcher chamber was a bit too much. The view form the back porch was to die for. BEST TRIP EVER!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,54
Leah Cardon,March 2008, Why didn't I find this place sooner? The torcher chamber was a bit too much. I want my money back. The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,54
Fabian Yee,November 2010, The owner wouldn't let me bring my pet bear. I came here for my honemoon. The torcher chamber was a bit too much. BEST TRIP EVER! But seriously tell all your friends! BE WARNED!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,54
Tre' Moore,October 2020, The town was very cute. We had so much fun! You can tell the owner really likes bears. This place is awesome! Very much worth it. I want my money back. And I would do it again! But the owner was cool. But seriously tell all your friends! I came here for my honemoon. I wish I could have stayed longer. BEST TRIP EVER! My partner and I always wanted to visit. The place smelled very bad! The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,54
Joe Buono,September 2009, Very much worth it. We had so much fun! The owner wouldn't let me bring my pet bear. Why didn't I find this place sooner? But the owner was cool. The view form the back porch was to die for. It was quite a drive from the airport. NO INDOOR PLUMBING!! BE WARNED! The owner has the best style. I wish I could have stayed longer. BEST TRIP EVER! The torcher chamber was a bit too much. My partner and I always wanted to visit. The town was very cute. And I would do it again! I do not regret anything! This place is awesome! The place smelled very bad!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,54
David Kim,February 2014, It was quite a drive from the airport. We had so much fun! I do not regret anything! I wish I could have stayed longer. I came here for my honemoon. But seriously tell all your friends! The view form the back porch was to die for. And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,54
